-4.568401436699787155e-06,6.695341198792448267e-06,-4.479837116377893835e-06,6.392984232661547139e-06,-4.143130354350432754e-06,5.737580522691132501e-06,-3.574570882847183384e-06,4.755600457428954542e-06,-2.796518401737557724e-06,3.486275545583339408e-06,-1.841330004026531242e-06,1.983934453164692968e-06,-7.524344596276932862e-07,3.210172110357234487e-07,4.141804481605504407e-07,-1.412484493812371511e-06,1.591732711858639959e-06,-3.112266540483688004e-06,2.704271992115536705e-06,-4.662404990085633472e-06,3.669719490062561817e-06,-5.941047220403561369e-06,4.405810159369139001e-06,-6.831835435150424019e-06,4.841117515752557665e-06,-7.241897492349380627e-06,4.930157956550829113e-06,-7.126375294319586828e-06,4.663972049456788227e-06,-6.499636128864949569e-06,4.070737304573412985e-06,-5.426672487374162301e-06,3.207655026926659048e-06,-4.006242761533940211e-06,2.149465899492497556e-06,-2.356641971346107312e-06,9.785071597434580326e-07,-5.979427442071028054e-07,-2.265883267682511359e-07,1.157107021754200105e-06,-1.390314309901441447e-06,2.800179800033220090e-06,-2.440863681840710342e-06,4.230030299368081614e-06,-3.318226845294702798e-06,5.369926839193794876e-06,-3.977174856117926538e-06,6.178036528581287712e-06,-4.400190391606884077e-06,6.624889010709011927e-06
5.921976480749435723e-06,-6.192562523210654035e-06,5.939634320384357125e-06,-5.974855866952566430e-06,5.638653874484589323e-06,-5.429999873740598559e-06,5.023228823120007291e-06,-4.577008894557366148e-06,4.111019279662286863e-06,-3.446158643782837316e-06,2.935014663307811134e-06,-2.084078005282208323e-06,1.549710873405274469e-06,-5.570863663706404623e-07,2.927323983215046610e-08,1.051400431606452912e-06,-1.537574235044303350e-06,2.644100732140941545e-06,-3.052211695830919780e-06,4.115005594940157607e-06,-4.410941073729190975e-06,5.352128027880098671e-06,-5.504107775777811185e-06,6.243037205422297120e-06,-6.227727226360002533e-06,6.694940111628966406e-06,-6.505340934381820261e-06,6.656661753368098289e-06,-6.307413514150539413e-06,6.134518571343505755e-06,-5.657507244904991239e-06,5.184398560231784359e-06,-4.619339961209334433e-06,3.894776909874053672e-06,-3.286188075435347855e-06,2.375433950874139555e-06,-1.768575884852907620e-06,7.423992656185873784e-07,-1.800908506766063510e-07,-8.930276180763030425e-07,1.374024350297986530e-06,-2.430075028314604424e-06,2.797845127133768983e-06,-3.769909426409867592e-06,3.999888576800003648e-06,-4.844157501793233678e-06,4.945658474753145128e-06,-5.626026450045173988e-06,5.589455213339533657e-06,-6.076847967051435262e-06
-5.404010153142735362e-06,5.356183919502655044e-06,-5.625432095257565379e-06,5.562479145737597719e-06,-5.543885890801902860e-06,5.461613454826874658e-06,-5.148543550603790209e-06,5.034733021602733061e-06,-4.440248176251770929e-06,4.285290287953102961e-06,-3.443172317929565907e-06,3.249303290431271307e-06,-2.209357944593648426e-06,1.990284772546146996e-06,-8.109541909107065294e-07,5.870404038432752714e-07,6.679541115772735793e-07,-8.756438205637095962e-07,2.139885054930346087e-06,-2.314315679541323334e-06,3.513052206471911632e-06,-3.638669568317709491e-06,4.687959062721347436e-06,-4.754706878884462640e-06,5.564259026868967339e-06,-5.563747436099220067e-06,6.052821845514699817e-06,-5.983925348118646070e-06,6.103886335040442646e-06,-5.973202860332094133e-06,5.717254225601209328e-06,-5.537515789910685271e-06,4.932432148052612320e-06,-4.718810941994888708e-06,3.819512585323536769e-06,-3.592197344914893620e-06,2.476822373864706606e-06,-2.257098003610735759e-06,1.014697318169055507e-06,-8.223153713515785057e-07,-4.598981320214079460e-07,6.118831379353650846e-07,-1.858633481788274366e-06,1.969498043763451278e-06,-3.113188995484961197e-06,3.165516318404115736e-06,-4.136278676014626399e-06,4.133148195251123980e-06,-4.901625288766808808e-06,4.868792984780156985e-06
4.361862465884769335e-06,-5.005536422686418518e-06,5.200901796342805028e-06,-5.532006525754695758e-06,5.766210961155593395e-06,-5.749003321398049593e-06,5.981002232147147879e-06,-5.607234470517141744e-06,5.801906354463426396e-06,-5.095839242130750790e-06,5.233616775512928143e-06,-4.245760464982595295e-06,4.324615019868360832e-06,-3.121131840089219622e-06,3.151651981170289218e-06,-1.803763097996124998e-06,1.798190282897849102e-06,-3.742260048511525383e-07,3.410488602639816236e-07,1.088925728254253045e-06,-1.148955561802722514e-06,2.512384071451378986e-06,-2.607102260299143381e-06,3.819094672508072108e-06,-3.952163751819171011e-06,4.914279998047277331e-06,-5.072702606412349269e-06,5.687657903763465583e-06,-5.847032753081293777e-06,6.052320713934022933e-06,-6.204757028172025457e-06,5.980895821267040446e-06,-6.119498721091076732e-06,5.490985586220631376e-06,-5.603102181339636445e-06,4.625822839443571866e-06,-4.706126674136612564e-06,3.466971520538209006e-06,-3.516709966788766906e-06,2.117368921972229145e-06,-2.138723402822506614e-06,6.828170171502279118e-07,-6.830915708633256145e-07,-7.384585956060618628e-07,7.483230319849099033e-07,-2.058347263300674967e-06,2.094352794301812537e-06,-3.231241180401411839e-06,3.307534598206984811e-06,-4.221458311803871766e-06
-3.732381628651637584e-06,4.106702817807672545e-06,-4.977345724910264835e-06,5.461826276587089524e-06,-5.957595931249670684e-06,6.480344836745643988e-06,-6.556584594363812357e-06,7.051438387861708179e-06,-6.706553904223255813e-06,7.127187927835620940e-06,-6.398260666173882782e-06,6.727597337885526940e-06,-5.678027264366392046e-06,5.921300726186018437e-06,-4.626121608453104272e-06,4.793469543074024841e-06,-3.328058255647192709e-06,3.424855549383210018e-06,-1.859732151388016064e-06,1.876090891528292559e-06,-2.782479668894666247e-07,1.988516800111028715e-07,1.358935151074547321e-06,-1.550666411276324652e-06,2.981935722345951945e-06,-3.281770887042512186e-06,4.457980594452237710e-06,-4.838424501940608025e-06,5.661588602379197255e-06,-6.116675649536773562e-06,6.495659818028798327e-06,-6.968185516598168761e-06,6.855358151369728148e-06,-7.311301033041672781e-06,6.718407348671462387e-06,-7.124751846276922151e-06,6.111282800702610984e-06,-6.449344709835713729e-06,5.102931936562526971e-06,-5.355654138838872313e-06,3.794306849158601835e-06,-3.964769803133094683e-06,2.307013573954463936e-06,-2.396074023636174388e-06,7.530906600550224539e-07,-7.539900366282381583e-07,-8.014033596737135667e-07,9.191936669594724663e-07,-2.321711690456140786e-06,2.563932639532140456e-06
1.953862010850571096e-06,-3.474273398751392961e-06,4.125767190998885781e-06,-5.305839749780716375e-06,6.043203484296100214e-06,-6.782911441405303776e-06,7.505935172957833856e-06,-7.757128514640498906e-06,8.394194082939065993e-06,-8.169027751137036830e-06,8.696798431628849357e-06,-8.042748959269374609e-06,8.469232852803543210e-06,-7.447104962921002880e-06,7.787096365063916892e-06,-6.462034434662200511e-06,6.719712018821155652e-06,-5.158774456504033878e-06,5.321153821569168940e-06,-3.592719622247386724e-06,3.631098707046476193e-06,-1.808185857044009026e-06,1.693307467576232739e-06,1.455935318972478854e-07,-4.321232722759305034e-07,2.185965286116697825e-06,-2.658524408616358414e-06,4.196573627268662676e-06,-4.801347586180781946e-06,5.968786354060284793e-06,-6.664439297310309485e-06,7.357694812526460737e-06,-8.078292921709362417e-06,8.208387953345663846e-06,-8.888908269000239670e-06,8.461050128971692175e-06,-9.068489816854707897e-06,8.113497642625588924e-06,-8.592487574787810445e-06,7.221597570605808869e-06,-7.574221854156348854e-06,5.898308700125198811e-06,-6.099980055296327919e-06,4.266780251782620326e-06,-4.332218850322533399e-06,2.448115083097945899e-06,-2.358472102059749886e-06,5.152907647243409883e-07,-2.524934359371400205e-07,-1.477569981034321245e-06
-6.945675750102964230e-07,1.310485004069050774e-06,-3.317539267300162464e-06,4.086448370799189433e-06,-5.716990472137695178e-06,6.503367330878973007e-06,-7.633942914253566414e-06,8.337371582456398755e-06,-8.928345778258517385e-06,9.528422197035979480e-06,-9.598614269634708762e-06,1.012800294120097533e-05,-9.709911864774767309e-06,1.019960200210334733e-05,-9.327221960120368749e-06,9.783762834558729082e-06,-8.497101589455269277e-06,8.885330316843464971e-06,-7.239045316964620724e-06,7.501549589505884796e-06,-5.572523150476627052e-06,5.662188868882367387e-06,-3.543193315636017360e-06,3.420810799070750363e-06,-1.215516476804623380e-06,8.461345828436606098e-07,1.335450178885366768e-06,-1.930121243276516907e-06,3.919379651051713154e-06,-4.690039077104302123e-06,6.332669272524071857e-06,-7.207179805845953524e-06,8.312480531458277255e-06,-9.205798960465472192e-06,9.715271517052315176e-06,-1.058350972016341984e-05,1.038681966747390106e-05,-1.111356687033548951e-05,1.031383635563543066e-05,-1.093253558792639524e-05,9.550832146487664431e-06,-9.955704626918304712e-06,8.187220373656600714e-06,-8.450401765003334731e-06,6.399749509000685066e-06,-6.463443241955246776e-06,4.278787400835426524e-06,-4.151475877733901143e-06,1.898475602502003312e-06,-1.512642938905628398e-06
-3.223764451831812039e-06,4.471784507131815189e-07,1.728921006360906176e-07,-2.755125251496792771e-06,3.438633257246692665e-06,-5.617008355329744518e-06,6.255830612644786015e-06,-7.905491656856611371e-06,8.501017873641103506e-06,-9.585156476532574743e-06,1.023100594466086477e-05,-1.071362839866196737e-05,1.146344402513932437e-05,-1.133745263359742239e-05,1.216645705426344648e-05,-1.143428653449518606e-05,1.223205617861822248e-05,-1.092326056095771492e-05,1.159721250587608665e-05,-9.785394468053709716e-06,1.026034624374005944e-05,-8.030766366573516279e-06,8.234097549575380981e-06,-5.705751391360536218e-06,5.605152637144783512e-06,-2.908352598751662299e-06,2.513131221348885447e-06,1.867812642331045936e-07,-8.611059456598013639e-07,3.432294761296361685e-06,-4.306105438445229083e-06,6.471322649304056540e-06,-7.470098807971226051e-06,9.185221642837859690e-06,-1.025155688694212586e-05,1.116137445933418348e-05,-1.211239941767416894e-05,1.236845946550602093e-05,-1.331427029072074220e-05,1.266950221179286018e-05,-1.333372802037047222e-05,1.208470803248928860e-05,-1.266800518351374194e-05,1.078682180377654731e-05,-1.108414562622783706e-05,8.852115570334717631e-06,-9.005714673548936844e-06,6.457810286519816145e-06,-6.324028163362527266e-06,3.603834329624078237e-06
5.930059160164091736e-06,-5.654459073411999270e-06,2.305702992089209147e-06,-1.910405671878834255e-06,-1.284519953514973167e-06,1.771315737641998567e-06,-4.561321020446484908e-06,5.154333393875276670e-06,-7.447405096172587946e-06,8.360775609617121518e-06,-1.002404769678832963e-05,1.127435371017782018e-05,-1.216775581269757822e-05,1.358843019261257723e-05,-1.364688614557962865e-05,1.504307783761760220e-05,-1.431993314326973632e-05,1.555548442411236465e-05,-1.413832251273561269e-05,1.510113816038938239e-05,-1.307060756516875699e-05,1.368163975712377578e-05,-1.114047427108744159e-05,1.137550589191960171e-05,-8.443395927315577865e-06,8.321588211401831359e-06,-5.156570750841638073e-06,4.672042450692970306e-06,-1.377706780658627395e-06,6.470712037298653740e-07,2.438762521705939434e-06,-3.399042043383815326e-06,6.344672783598070964e-06,-7.458872005372541025e-06,9.621995559427887201e-06,-1.071262795449001715e-05,1.245341718458803371e-05,-1.369674464513082057e-05,1.424918355041882023e-05,-1.517563669040100649e-05,1.507339493400650099e-05,-1.606523619557265192e-05,1.486624478275189176e-05,-1.545706254546530545e-05,1.367378808936337009e-05,-1.422167588316369802e-05,1.175670604425249621e-05,-1.197348683490417898e-05,9.123506060859654099e-06,-9.181354471365921199e-06
-1.282460016227560118e-05,9.176214007311500609e-06,-9.202482033288106322e-06,5.278101070871343836e-06,-4.957454621035140008e-06,1.173059558823297266e-06,-5.192230787542939652e-07,-3.039173179786303081e-06,4.329280727688455954e-06,-7.389915936073521152e-06,9.223900633514858782e-06,-1.150195930677000433e-05,1.351976152363931760e-05,-1.483202231611358002e-05,1.667789365455973893e-05,-1.703380621620453894e-05,1.859104668255895376e-05,-1.804548810468986630e-05,1.926451295730657876e-05,-1.788216104614548385e-05,1.878810508060269058e-05,-1.665430136199574918e-05,1.720937143545597792e-05,-1.445432189939310774e-05,1.463784610677976161e-05,-1.142228666139999405e-05,1.120168690249556676e-05,-7.620414635312044993e-06,7.143837592593627051e-06,-3.521958433339023031e-06,2.706155783016583882e-06,1.162830812972970307e-06,-2.155092261091340333e-06,5.415777650341624394e-06,-6.534512067446485162e-06,9.832889190874993801e-06,-1.118743966799229383e-05,1.323311062151333317e-05,-1.439520292478846386e-05,1.600314499228261411e-05,-1.732024429657030851e-05,1.744485962262842804e-05,-1.844486541813239455e-05,1.780650563887320459e-05,-1.878337752714287490e-05,1.696211802482139319e-05,-1.761735802574548870e-05,1.519906800240278244e-05,-1.580478419782593846e-05,1.258821794181130826e-05
